hour_index,recorded_requests,input_tokens,output_tokens,zero_output_requests,Model,Log Type,is_last_partial_hour
357,153,95455,43842,14,ChatGPT,Conversation log,False
358,139,121274,48602,15,ChatGPT,Conversation log,False
359,54,30717,13913,6,ChatGPT,Conversation log,False
360,32,27917,9366,1,ChatGPT,Conversation log,False
361,9,3605,1921,0,ChatGPT,Conversation log,False
362,24,20586,6545,0,ChatGPT,Conversation log,False
363,0,0,0,0,ChatGPT,Conversation log,False
364,0,0,0,0,ChatGPT,Conversation log,False
365,0,0,0,0,ChatGPT,Conversation log,False
366,0,0,0,0,ChatGPT,Conversation log,False
367,7,5745,2451,1,ChatGPT,Conversation log,False
368,19,12214,7311,1,ChatGPT,Conversation log,False
369,220,142364,63317,9,ChatGPT,Conversation log,False
370,300,241756,88890,15,ChatGPT,Conversation log,False
371,237,209563,70688,15,ChatGPT,Conversation log,False
372,67,31989,16545,3,ChatGPT,Conversation log,False
373,126,60639,28841,7,ChatGPT,Conversation log,False
374,192,101809,46668,21,ChatGPT,Conversation log,False
375,269,152122,65052,26,ChatGPT,Conversation log,False
376,216,149414,53089,5,ChatGPT,Conversation log,False
377,165,103705,40830,15,ChatGPT,Conversation log,False
378,50,25228,12678,4,ChatGPT,Conversation log,False
379,94,69535,24144,0,ChatGPT,Conversation log,False
380,120,80324,36740,3,ChatGPT,Conversation log,False
381,128,94868,33446,3,ChatGPT,Conversation log,False
382,104,65178,30424,5,ChatGPT,Conversation log,False
383,76,57357,19382,11,ChatGPT,Conversation log,False
384,46,25130,8422,1,ChatGPT,Conversation log,False
385,24,21363,6838,2,ChatGPT,Conversation log,False
386,30,16613,9082,6,ChatGPT,Conversation log,False
387,2,2416,413,0,ChatGPT,Conversation log,False
388,0,0,0,0,ChatGPT,Conversation log,False
389,2,1337,605,0,ChatGPT,Conversation log,False
390,18,7533,2994,3,ChatGPT,Conversation log,False
391,0,0,0,0,ChatGPT,Conversation log,False
392,20,7593,3111,0,ChatGPT,Conversation log,False
393,69,36898,19960,3,ChatGPT,Conversation log,False
394,143,79685,32016,3,ChatGPT,Conversation log,False
395,119,68082,29395,6,ChatGPT,Conversation log,False
396,76,37931,19517,0,ChatGPT,Conversation log,False
397,99,49064,21359,2,ChatGPT,Conversation log,False
398,133,86212,35688,3,ChatGPT,Conversation log,False
399,146,88226,36703,4,ChatGPT,Conversation log,False
400,212,143111,50385,10,ChatGPT,Conversation log,False
401,80,45259,24737,3,ChatGPT,Conversation log,False
402,73,48551,22071,6,ChatGPT,Conversation log,False
403,66,35396,16913,4,ChatGPT,Conversation log,False
404,105,88556,26432,4,ChatGPT,Conversation log,False
405,106,66774,18248,2,ChatGPT,Conversation log,False
406,94,42939,18446,6,ChatGPT,Conversation log,False
407,85,57371,20108,8,ChatGPT,Conversation log,False
408,40,26448,6949,1,ChatGPT,Conversation log,False
409,14,9981,5514,0,ChatGPT,Conversation log,False
410,13,12715,4872,1,ChatGPT,Conversation log,False
411,9,4445,3496,0,ChatGPT,Conversation log,False
412,3,2901,837,0,ChatGPT,Conversation log,False
413,3,136,310,0,ChatGPT,Conversation log,False
414,1,11,358,0,ChatGPT,Conversation log,False
415,1,132,146,0,ChatGPT,Conversation log,False
416,18,6575,2913,0,ChatGPT,Conversation log,False
417,26,16810,6410,0,ChatGPT,Conversation log,False
418,100,63327,21318,3,ChatGPT,Conversation log,False
419,82,71245,28921,6,ChatGPT,Conversation log,False
420,53,51368,12702,0,ChatGPT,Conversation log,False
421,45,31299,10892,2,ChatGPT,Conversation log,False
422,64,46580,18967,2,ChatGPT,Conversation log,False
423,61,24621,13387,3,ChatGPT,Conversation log,False
424,50,34686,13970,2,ChatGPT,Conversation log,False
425,52,27598,12215,0,ChatGPT,Conversation log,False
426,48,29947,13010,1,ChatGPT,Conversation log,False
427,22,14387,6968,1,ChatGPT,Conversation log,False
428,51,31683,13670,6,ChatGPT,Conversation log,False
429,71,26350,8590,37,ChatGPT,Conversation log,False
430,39,24152,10875,2,ChatGPT,Conversation log,False
431,33,13648,8902,3,ChatGPT,Conversation log,False
432,83,63784,14688,3,ChatGPT,Conversation log,False
433,14,17323,4694,0,ChatGPT,Conversation log,False
434,26,27707,7188,1,ChatGPT,Conversation log,False
435,2,1173,723,0,ChatGPT,Conversation log,False
436,1,2001,755,0,ChatGPT,Conversation log,False
437,7,10055,2348,1,ChatGPT,Conversation log,False
438,0,0,0,0,ChatGPT,Conversation log,False
439,0,0,0,0,ChatGPT,Conversation log,False
440,1,23,13,0,ChatGPT,Conversation log,False
441,31,22932,9460,0,ChatGPT,Conversation log,False
442,48,24567,13369,0,ChatGPT,Conversation log,False
443,68,52761,19094,5,ChatGPT,Conversation log,False
444,35,21915,9133,1,ChatGPT,Conversation log,False
445,75,46038,19159,4,ChatGPT,Conversation log,False
446,39,30696,10466,3,ChatGPT,Conversation log,False
447,62,18125,13895,4,ChatGPT,Conversation log,False
448,116,70147,28712,16,ChatGPT,Conversation log,False
449,27,19301,8790,0,ChatGPT,Conversation log,False
450,29,26807,9114,1,ChatGPT,Conversation log,False
451,69,52783,24693,5,ChatGPT,Conversation log,False
452,98,67344,30729,14,ChatGPT,Conversation log,False
453,77,29997,12309,27,ChatGPT,Conversation log,False
454,79,26715,9891,47,ChatGPT,Conversation log,False
455,47,29744,14445,2,ChatGPT,Conversation log,False
456,44,22800,9938,9,ChatGPT,Conversation log,False
457,20,11162,7073,0,ChatGPT,Conversation log,False
458,16,7605,5745,1,ChatGPT,Conversation log,False
459,16,10502,4802,4,ChatGPT,Conversation log,False
460,17,14130,4213,2,ChatGPT,Conversation log,False
461,5,887,737,0,ChatGPT,Conversation log,False
462,0,0,0,0,ChatGPT,Conversation log,False
463,0,0,0,0,ChatGPT,Conversation log,False
464,20,8548,5476,0,ChatGPT,Conversation log,False
465,139,75253,27659,6,ChatGPT,Conversation log,False
466,152,95792,34604,9,ChatGPT,Conversation log,False
467,189,92719,46442,6,ChatGPT,Conversation log,False
468,56,25719,16455,1,ChatGPT,Conversation log,False
469,125,86614,26809,3,ChatGPT,Conversation log,False
470,135,66837,27216,5,ChatGPT,Conversation log,False
471,166,92014,48055,7,ChatGPT,Conversation log,False
472,208,127793,46828,11,ChatGPT,Conversation log,False
473,132,62287,23540,8,ChatGPT,Conversation log,False
474,113,69770,28798,8,ChatGPT,Conversation log,False
475,171,105194,42496,10,ChatGPT,Conversation log,False
476,171,118838,48218,15,ChatGPT,Conversation log,False
477,179,123140,49450,33,ChatGPT,Conversation log,False
478,142,86182,39368,8,ChatGPT,Conversation log,False
479,120,57197,24163,9,ChatGPT,Conversation log,False
480,24,7963,6854,4,ChatGPT,Conversation log,False
481,30,12558,6242,8,ChatGPT,Conversation log,False
482,30,23614,10227,1,ChatGPT,Conversation log,False
483,15,8431,1381,0,ChatGPT,Conversation log,False
484,0,0,0,0,ChatGPT,Conversation log,False
485,5,3100,706,0,ChatGPT,Conversation log,False
486,0,0,0,0,ChatGPT,Conversation log,False
487,1,62,129,0,ChatGPT,Conversation log,False
488,20,10742,8072,1,ChatGPT,Conversation log,False
489,133,63872,40049,12,ChatGPT,Conversation log,False
490,201,115746,45843,5,ChatGPT,Conversation log,False
491,203,111703,49675,14,ChatGPT,Conversation log,False
492,56,37584,10610,1,ChatGPT,Conversation log,False
493,100,54214,28186,3,ChatGPT,Conversation log,False
494,175,118872,44678,5,ChatGPT,Conversation log,False
495,202,103903,52873,7,ChatGPT,Conversation log,False
496,198,121076,50179,5,ChatGPT,Conversation log,False
497,115,83075,30561,5,ChatGPT,Conversation log,False
498,39,17175,12703,2,ChatGPT,Conversation log,False
499,108,71415,30303,8,ChatGPT,Conversation log,False
500,126,83250,29851,6,ChatGPT,Conversation log,False
501,104,77113,29827,6,ChatGPT,Conversation log,False
502,86,55202,27600,7,ChatGPT,Conversation log,False
503,84,49339,21289,1,ChatGPT,Conversation log,False
504,44,25215,10475,3,ChatGPT,Conversation log,False
505,22,17464,7528,2,ChatGPT,Conversation log,False
506,30,26200,9198,2,ChatGPT,Conversation log,False
507,17,15176,2502,0,ChatGPT,Conversation log,False
508,2,750,248,0,ChatGPT,Conversation log,False
509,2,1937,296,0,ChatGPT,Conversation log,False
510,8,3542,2851,0,ChatGPT,Conversation log,False
511,9,6814,2097,1,ChatGPT,Conversation log,False
512,39,28922,12903,1,ChatGPT,Conversation log,False
513,102,46164,29030,0,ChatGPT,Conversation log,False
514,170,101053,48988,7,ChatGPT,Conversation log,False
515,149,100496,41412,1,ChatGPT,Conversation log,False
516,75,56724,20764,0,ChatGPT,Conversation log,False
517,141,80268,32565,8,ChatGPT,Conversation log,False
518,210,120810,65893,25,ChatGPT,Conversation log,False
519,191,101142,46177,4,ChatGPT,Conversation log,False
520,200,99150,49185,9,ChatGPT,Conversation log,False
521,123,67311,33709,3,ChatGPT,Conversation log,False
522,163,79192,44061,6,ChatGPT,Conversation log,False
523,180,123228,39499,4,ChatGPT,Conversation log,False
524,130,99283,33651,4,ChatGPT,Conversation log,False
525,121,68919,38057,11,ChatGPT,Conversation log,False
526,85,54139,21810,1,ChatGPT,Conversation log,False
527,95,71595,24031,2,ChatGPT,Conversation log,False
528,54,28450,14253,1,ChatGPT,Conversation log,False
529,28,20571,7218,0,ChatGPT,Conversation log,False
530,17,14320,6303,0,ChatGPT,Conversation log,False
531,6,7871,1217,0,ChatGPT,Conversation log,False
532,6,6396,2999,1,ChatGPT,Conversation log,False
533,0,0,0,0,ChatGPT,Conversation log,False
534,1,30,30,0,ChatGPT,Conversation log,False
535,8,3901,1595,0,ChatGPT,Conversation log,False
536,32,15199,6920,0,ChatGPT,Conversation log,False
537,180,94334,38500,1,ChatGPT,Conversation log,False
538,190,117140,52162,11,ChatGPT,Conversation log,False
539,148,93703,40566,7,ChatGPT,Conversation log,False
540,43,28139,12762,2,ChatGPT,Conversation log,False
541,82,39598,25904,10,ChatGPT,Conversation log,False
542,170,80131,37032,2,ChatGPT,Conversation log,False
543,175,103668,51002,9,ChatGPT,Conversation log,False
544,179,115187,44844,10,ChatGPT,Conversation log,False
545,105,64157,29478,5,ChatGPT,Conversation log,False
546,54,30977,12842,2,ChatGPT,Conversation log,False
547,118,89136,26963,8,ChatGPT,Conversation log,False
548,92,68493,25328,4,ChatGPT,Conversation log,False
549,183,134308,37044,12,ChatGPT,Conversation log,False
550,121,88239,28796,24,ChatGPT,Conversation log,False
551,63,46783,23382,4,ChatGPT,Conversation log,False
552,47,37968,12222,5,ChatGPT,Conversation log,False
553,52,41935,15203,7,ChatGPT,Conversation log,False
554,7,5205,1749,3,ChatGPT,Conversation log,False
555,0,0,0,0,ChatGPT,Conversation log,False
556,7,980,426,0,ChatGPT,Conversation log,False
557,9,6891,2219,0,ChatGPT,Conversation log,False
558,9,5083,2055,0,ChatGPT,Conversation log,False
559,4,226,544,0,ChatGPT,Conversation log,False
560,11,2732,2951,0,ChatGPT,Conversation log,False
561,106,46240,23963,7,ChatGPT,Conversation log,False
562,173,85695,39786,4,ChatGPT,Conversation log,False
563,107,53656,20811,2,ChatGPT,Conversation log,False
564,48,24950,13830,2,ChatGPT,Conversation log,False
565,120,58232,22260,36,ChatGPT,Conversation log,False
566,146,83271,40219,8,ChatGPT,Conversation log,False
567,228,169846,64668,14,ChatGPT,Conversation log,False
568,328,234057,79513,21,ChatGPT,Conversation log,False
569,114,66371,32545,6,ChatGPT,Conversation log,False
570,61,37720,12581,1,ChatGPT,Conversation log,False
571,156,91971,29210,5,ChatGPT,Conversation log,False
572,108,74510,31225,5,ChatGPT,Conversation log,False
573,99,64328,24665,3,ChatGPT,Conversation log,False
574,49,34186,8619,1,ChatGPT,Conversation log,False
575,77,51182,21075,4,ChatGPT,Conversation log,False
576,43,43289,13283,3,ChatGPT,Conversation log,False
577,54,32009,15407,6,ChatGPT,Conversation log,False
578,13,7727,3315,0,ChatGPT,Conversation log,False
579,3,1897,1151,0,ChatGPT,Conversation log,False
580,0,0,0,0,ChatGPT,Conversation log,False
581,1,2001,406,0,ChatGPT,Conversation log,False
582,1,2037,457,0,ChatGPT,Conversation log,False
583,0,0,0,0,ChatGPT,Conversation log,False
584,10,3246,1327,0,ChatGPT,Conversation log,False
585,36,21513,9402,0,ChatGPT,Conversation log,False
586,61,31885,12012,0,ChatGPT,Conversation log,False
587,72,45589,18122,5,ChatGPT,Conversation log,False
588,40,33272,13412,3,ChatGPT,Conversation log,False
589,28,17551,9972,2,ChatGPT,Conversation log,False
590,24,18415,5945,2,ChatGPT,Conversation log,False
591,56,45542,19453,5,ChatGPT,Conversation log,False
592,62,33369,16618,2,ChatGPT,Conversation log,False
593,50,33958,15383,3,ChatGPT,Conversation log,False
594,33,26323,8099,5,ChatGPT,Conversation log,False
595,56,44052,15124,4,ChatGPT,Conversation log,False
596,52,43882,14749,5,ChatGPT,Conversation log,False
597,26,19692,7395,0,ChatGPT,Conversation log,False
598,81,68370,26414,4,ChatGPT,Conversation log,False
599,50,37532,15281,3,ChatGPT,Conversation log,False
600,24,19197,6234,1,ChatGPT,Conversation log,False
601,3,3592,885,0,ChatGPT,Conversation log,False
602,3,4256,981,0,ChatGPT,Conversation log,False
603,3,1427,1308,0,ChatGPT,Conversation log,False
604,6,8539,2305,1,ChatGPT,Conversation log,False
605,0,0,0,0,ChatGPT,Conversation log,False
606,0,0,0,0,ChatGPT,Conversation log,False
607,0,0,0,0,ChatGPT,Conversation log,False
608,8,3098,2685,0,ChatGPT,Conversation log,False
609,18,7966,6201,0,ChatGPT,Conversation log,False
610,78,56364,18284,3,ChatGPT,Conversation log,False
611,84,58251,25145,14,ChatGPT,Conversation log,False
612,51,49685,16944,7,ChatGPT,Conversation log,False
613,69,55683,16739,4,ChatGPT,Conversation log,False
614,49,21225,9636,3,ChatGPT,Conversation log,False
615,92,47425,22468,3,ChatGPT,Conversation log,False
616,145,114574,43189,7,ChatGPT,Conversation log,False
617,86,62277,23061,3,ChatGPT,Conversation log,False
618,61,54973,20127,6,ChatGPT,Conversation log,False
619,75,49811,17716,6,ChatGPT,Conversation log,False
620,107,106803,34446,8,ChatGPT,Conversation log,False
621,94,74517,22579,11,ChatGPT,Conversation log,False
622,125,87347,29788,5,ChatGPT,Conversation log,False
623,78,68352,27033,2,ChatGPT,Conversation log,False
624,66,72389,20252,4,ChatGPT,Conversation log,False
625,13,10699,3728,1,ChatGPT,Conversation log,False
626,5,2076,1422,0,ChatGPT,Conversation log,False
627,0,0,0,0,ChatGPT,Conversation log,False
628,0,0,0,0,ChatGPT,Conversation log,False
629,0,0,0,0,ChatGPT,Conversation log,False
630,0,0,0,0,ChatGPT,Conversation log,False
631,6,3444,556,0,ChatGPT,Conversation log,False
632,46,28750,13416,2,ChatGPT,Conversation log,False
633,146,64204,32051,3,ChatGPT,Conversation log,False
634,202,109433,43119,10,ChatGPT,Conversation log,False
635,108,76098,33033,8,ChatGPT,Conversation log,False
636,74,36020,21330,2,ChatGPT,Conversation log,False
637,88,54180,30129,2,ChatGPT,Conversation log,False
638,101,64444,28530,11,ChatGPT,Conversation log,False
639,171,85133,39380,9,ChatGPT,Conversation log,False
640,197,123867,47452,9,ChatGPT,Conversation log,False
641,120,92385,36969,6,ChatGPT,Conversation log,False
642,102,68939,30778,11,ChatGPT,Conversation log,False
643,115,79494,35469,12,ChatGPT,Conversation log,False
644,89,58502,25862,4,ChatGPT,Conversation log,False
645,132,94029,32099,6,ChatGPT,Conversation log,False
646,159,84854,26238,43,ChatGPT,Conversation log,False
647,115,65513,24107,7,ChatGPT,Conversation log,False
648,50,23756,13537,14,ChatGPT,Conversation log,False
649,65,50751,14577,2,ChatGPT,Conversation log,False
650,49,27324,8189,2,ChatGPT,Conversation log,False
651,6,2686,1448,0,ChatGPT,Conversation log,False
652,0,0,0,0,ChatGPT,Conversation log,False
653,0,0,0,0,ChatGPT,Conversation log,False
654,0,0,0,0,ChatGPT,Conversation log,False
655,2,1791,486,0,ChatGPT,Conversation log,False
656,26,10639,8916,1,ChatGPT,Conversation log,False
657,161,96876,41038,7,ChatGPT,Conversation log,False
658,166,92308,48388,4,ChatGPT,Conversation log,False
659,144,68572,38154,1,ChatGPT,Conversation log,False
660,85,47081,20669,2,ChatGPT,Conversation log,False
661,133,84771,32221,5,ChatGPT,Conversation log,False
662,173,109735,48790,11,ChatGPT,Conversation log,False
663,174,120568,47966,11,ChatGPT,Conversation log,False
664,113,62635,31861,3,ChatGPT,Conversation log,False
665,166,95149,34631,12,ChatGPT,Conversation log,False
666,77,33188,20153,2,ChatGPT,Conversation log,False
667,82,43017,16400,1,ChatGPT,Conversation log,False
668,99,45905,18391,4,ChatGPT,Conversation log,False
669,89,60808,25877,8,ChatGPT,Conversation log,False
670,63,40558,15179,6,ChatGPT,Conversation log,False
671,75,61242,20526,4,ChatGPT,Conversation log,False
672,50,36348,13205,1,ChatGPT,Conversation log,False
673,48,34199,13886,2,ChatGPT,Conversation log,False
674,27,26595,7171,1,ChatGPT,Conversation log,False
675,15,20776,3862,0,ChatGPT,Conversation log,False
676,2,2800,621,0,ChatGPT,Conversation log,False
677,4,1178,952,0,ChatGPT,Conversation log,False
678,7,9353,2544,0,ChatGPT,Conversation log,False
679,15,13326,4541,0,ChatGPT,Conversation log,False
680,10,6328,2555,0,ChatGPT,Conversation log,False
681,98,46964,20954,2,ChatGPT,Conversation log,False
682,159,77140,41071,10,ChatGPT,Conversation log,False
683,172,111531,43103,7,ChatGPT,Conversation log,False
684,65,49804,16461,8,ChatGPT,Conversation log,False
685,143,44173,17759,66,ChatGPT,Conversation log,False
686,142,38086,21115,56,ChatGPT,Conversation log,False
687,161,90632,43739,5,ChatGPT,Conversation log,False
688,218,120546,56483,13,ChatGPT,Conversation log,False
689,106,59059,21726,8,ChatGPT,Conversation log,False
690,86,50614,14731,19,ChatGPT,Conversation log,False
691,142,55143,11381,54,ChatGPT,Conversation log,False
692,150,34542,9019,84,ChatGPT,Conversation log,False
693,67,6894,2231,57,ChatGPT,Conversation log,False
694,68,7592,897,60,ChatGPT,Conversation log,False
695,47,0,0,47,ChatGPT,Conversation log,False
696,39,0,0,39,ChatGPT,Conversation log,False
697,10,365,51,7,ChatGPT,Conversation log,False
698,4,262,24,3,ChatGPT,Conversation log,False
699,5,81,39,3,ChatGPT,Conversation log,False
700,2,0,0,2,ChatGPT,Conversation log,False
701,1,0,0,1,ChatGPT,Conversation log,False
702,3,707,192,0,ChatGPT,Conversation log,False
703,11,7041,904,2,ChatGPT,Conversation log,False
704,16,1394,4213,0,ChatGPT,Conversation log,False
705,139,77775,40215,3,ChatGPT,Conversation log,False
706,139,85354,32655,5,ChatGPT,Conversation log,False
707,148,86738,39375,6,ChatGPT,Conversation log,False
708,31,23312,9178,6,ChatGPT,Conversation log,False
709,85,63261,23129,3,ChatGPT,Conversation log,False
710,213,137242,55323,15,ChatGPT,Conversation log,False
711,221,143474,57920,22,ChatGPT,Conversation log,False
712,177,109012,39510,6,ChatGPT,Conversation log,False
713,155,116014,40545,13,ChatGPT,Conversation log,False
714,61,48547,17328,5,ChatGPT,Conversation log,False
715,95,52772,19785,6,ChatGPT,Conversation log,False
716,138,99094,43803,7,ChatGPT,Conversation log,False
717,117,86388,30445,9,ChatGPT,Conversation log,False
718,86,68596,23211,3,ChatGPT,Conversation log,False
719,107,91160,36893,6,ChatGPT,Conversation log,False
720,51,47087,15009,1,ChatGPT,Conversation log,False
721,36,35398,12505,2,ChatGPT,Conversation log,False
722,14,20580,5695,2,ChatGPT,Conversation log,False
723,7,3686,1314,0,ChatGPT,Conversation log,False
724,1,17,112,0,ChatGPT,Conversation log,False
725,0,0,0,0,ChatGPT,Conversation log,False
726,0,0,0,0,ChatGPT,Conversation log,False
727,5,3996,1746,0,ChatGPT,Conversation log,False
728,17,7705,5177,0,ChatGPT,Conversation log,False
729,102,43750,21205,4,ChatGPT,Conversation log,False
730,128,65134,24462,0,ChatGPT,Conversation log,False
731,185,104721,41913,11,ChatGPT,Conversation log,False
732,67,36610,17927,9,ChatGPT,Conversation log,False
733,82,58469,21972,3,ChatGPT,Conversation log,False
734,174,101758,32140,6,ChatGPT,Conversation log,False
735,213,112722,48988,9,ChatGPT,Conversation log,False
736,198,128995,44562,6,ChatGPT,Conversation log,False
737,141,98731,32276,8,ChatGPT,Conversation log,False
